103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
103686,RHEL 6 : postgresql (RHSA-2017:2860),Red Hat Local Security Checks,High,10.1.9.29,TCP,0,Yes,00:50:56:86:52:0c,hsyplupts001,,"Plugin Output: 
Remote package installed : postgresql-libs-8.4.20-7.el6
Should be                : postgresql-libs-8.4.20-8.el6_9

NOTE: The vulnerability information above was derived by checking the
package versions of the affected packages from this advisory. This
scan is unable to rely on Red Hats own security checks, which
consider channels and products in their vulnerability determinations.",The remote Red Hat host is missing one or more security updates.,"An update for postgresql is now available for Red Hat Enterprise Linux 6.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

PostgreSQL is an advanced object-relational database management system (DBMS).

Security Fix(es) :

* It was found that authenticating to a PostgreSQL database account with an empty password was possible despite libpqs refusal to send an empty password. A remote attacker could potentially use this flaw to gain access to database accounts with empty passwords. (CVE-2017-7546)

Red Hat would like to thank the PostgreSQL project for reporting this issue. Upstream acknowledges Ben de Graaff, Jelte Fennema, and Jeroen van der Ham as the original reporters.",Update the affected packages.,"https://www.postgresql.org/about/news/1772/
http://rhn.redhat.com/errata/RHSA-2017-2860.html
https://www.redhat.com/security/data/cve/CVE-2017-7546.html",High,I,7.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P/E:F/RL:OF/RC:ND,"p-cpe:/a:redhat:enterprise_linux:postgresql
p-cpe:/a:redhat:enterprise_linux:postgresql-contrib
p-cpe:/a:redhat:enterprise_linux:postgresql-debuginfo
p-cpe:/a:redhat:enterprise_linux:postgresql-devel
p-cpe:/a:redhat:enterprise_linux:postgresql-docs
p-cpe:/a:redhat:enterprise_linux:postgresql-libs
p-cpe:/a:redhat:enterprise_linux:postgresql-plperl
p-cpe:/a:redhat:enterprise_linux:postgresql-plpython
p-cpe:/a:redhat:enterprise_linux:postgresql-pltcl
p-cpe:/a:redhat:enterprise_linux:postgresql-server
p-cpe:/a:redhat:enterprise_linux:postgresql-test
cpe:/o:redhat:enterprise_linux:6",CVE-2017-7546,,"OSVDB #163076,RHSA #2017,IAVB #2017-B-0107","Nov 30, 2017 11:27:46 EST","Nov 30, 2017 11:27:46 EST",N/A,"Oct 5, 2017 12:00:00 EDT","Oct 6, 2017 12:00:00 EDT","Oct 9, 2017 12:00:00 EDT",Exploits are available,,local,Revision: 2.3
